of the city 147
well - being 147
; ll tell 147
; and we 147
i was like 147
, yes , 146
that when you 146
. (laughter) you 146
be in the 146
- - how 146
we haven & 146
sort of a 146
now . and 146
chris anderson : 146
quot ; ok 146
thinking , & 146
what are you 146
not just the 146
, of the 146
which is that 146
to them , 146
my life , 146
quot ; for 146
over the next 146
i just want 145
it . this 145
a day . 145
. here is 145
? so , 145
going on in 145
m trying to 145
course , the 145
ladies and gentlemen 145
; re getting 145
things , and 145
going to give 145
to me that 145
the country . 145
put it in 145
who don & 145
world . i 145
the idea is 144
seems to be 144
day . and 144
to come up 144
, sort of 144
take care of 144
things - - 144
in the back 144
i looked at 144
you can have 144
if you do 144
, but then 144
. the reason 144
; ll give 144
it was like 144
wanted to be 144
. and because 144
that is not 144
s look at 143
- and it 143
it isn & 143
to see if 143
to work . 143
to <NUM> , 143
you say , 143
get rid of 143
, and maybe 143
right ? so 143
can do that 143
we have this 143
the country , 143
; t find 143
that means that 143
what you can 143
of the way 143
, as well 143
we talk about 143
allows us to 143
looks like . 143
and - - 143
- i mean 143
the new york 143
. what if 142
no , i 142
- - for 142
. instead of 142
quot ; don 142
we need a 142
. i could 142
, <NUM> . 142
make a difference 142
in the country 142
went back to 142
so it was 142
and they can 142
s a big 142
so , in 142
and if i 142
- of - 142
time - - 142
it , i 142
of time . 141
with them . 141
that . it 141
. it would 141
but what i 141
part of this 141
the real world 141
something that we 141
a way , 141
; s life 141
, which has 141
; t feel 141
thing to do 141
is actually a 141
thousands of people 141
, she was 140
of this is 140
most of them 140
all of them 140
to be an 140
but we can 140
but at the 140
what is it 140
this year , 140
them - - 140
. and let 140
- we & 140
the people that 140
, whether it 140
s sort of 140
. (laughter) we 140
on it , 140
. a few 139
quot ; yeah 139
a very , 139
the bottom of 139
(laughter) i & 139
: this is 139
trying to get 139
them . they 139
. so my 139
well , there 139
, i found 139
what i call 139
years , we 139
and so this 139
if we don 139
t going to 139
can look at 139
things . and 139
but i don 139
, the same 139
are able to 139
. and with 139
; s sort 139
<NUM> , when 139
. first of 138
- you can 138
if you take 138
so when i 138
; don & 138
the world to 138
up on the 138
even if you 138
world . so 138
, as it 138
is , you 138
; ll show 137
many of them 137
day , i 137
that we all 137
so i started 137
to be more 137
in the audience 137
? i think 137
, when it 137
s in the 137
about how we 137
as far as 137
of - - 137
to find the 137
it turned out 137
; (laughter) i 136
so they & 136
world . we 136
? what & 136
. and those 136
because you & 136
so i decided 136
; m an 136
on this planet 136
but if we 136
later , i 136
us . we 136
here . i 136
mean , i 136
. m . 136
you had to 136
the 20th century 136
is that i 136
to believe that 136
ll tell you 136
was a little 136
the developing world 136
back , and 136
, they will 136
of what & 136
, and just 136
in one of 135
. it wasn 135
; what & 135
and i just 135
- well , 135
over <NUM> years 135
the quality of 135
that i can 135
there . so 135
, more than 135
. because the 135
in the air 135
well . and 135
- and we 135
it into a 135
, to make 135
by <NUM> , 135
it was just 135
alzheimer & # 135
world . it 135
; s start 134
, too , 134
is , it 134
as i & 134
and in a 134
, isn & 134
a problem . 134
, because he 134
. we could 134
; you can 134
. so why 134
. so to 134
i had the 134
<NUM> . i 134
a chance to 134
size of the 134
, and on 134
of the great 134
the city . 134
and let & 134
the world in 134
we went to 134
to me and 134
to the next 134
are you going 134
<NUM> ; & 134
what i do 134
down , and 134
to have the 134
. now you 134
when you get 133
this . & 133
time . i 133
for those of 133
. then , 133
it was really 133
of time , 133
the ground . 133
s not going 133
; re able 133
was going on 133
maybe it & 133
up in a 133
the day , 133
s not that 133
in the universe 133
a world where 133
and the first 133
: that & 133
what it means 133
, what are 133
it was not 133
the 21st century 133
and try to 133
long time . 133
that all of 132
at that point 132
to be , 132
s hard to 132
; s doing 132
so - called 132
, i said 132
think , & 132
on earth . 132
those are the 132
; m doing 132
as i said 132
which is , 132
that , if 132
i tried to 132
we all have 132
; ve always 132
allow us to 132
can see it 132
; s . 132
of the same 132
in <NUM> years 132
would have to 132
when you think 132
think that the 132
s & quot 132
where it & 132
thing that i 132
. but he 131
; or & 131
; re like 131
what they do 131
. now that 131
think there & 131
, no matter 131
we looked at 131
today , i 131
; i want 131
think about how 131
time , we 131
; t always 131
leave you with 131
in love with 131
. and also 131
that have been 131
the past , 131
; s possible 131
(laughter) so i 131
to be very 131
call & quot 131
t do it 131
; s & 131
of what i 130
is that this 130
for a moment 130
to come to 130
people on the 130
; m the 130
s been a 130
this is going 130
it was an 130
why is it 130
in . and 130
able to see 130
do we do 130
re able to 130
of <NUM> . 130
told me , 130
can be a 130
life . i 130
earth & # 130
so - - 130
; s being 130
to know that 130
different kinds of 130
, he said 130
and it turns 129
that we do 129
. it took 129
you may have 129
you think of 129
- - when 129
. many of 129
out of it 129
- - just 129
look at that 129
there - - 129
so , if 129
, and by 129
i was the 129
as we & 129
s the same 129
them . but 129
was trying to 129
about how to 129
s a good 129
as & quot 129
me , it 129
tens of thousands 129
trying to figure 129
between <NUM> and 129
but of course 129
we try to 129
i wouldn & 129
all around the 129
the state of 128
it might be 128
- - no 128
. . & 128
and so they 128
with it , 128
but you & 128
for that . 128
think of it 128
. you might 128
and now , 128
grew up in 128
whether or not 128
the first is 128
. some people 128
i had no 128
the kinds of 128
want to say 128
you going to 128
to work on 128
this . it 128
than that . 128
the case of 128
quot ; okay 128
this is , 127
; t use 127
why do we 127
the next day 127
; ll never 127
; s much 127
in all of 127
to happen . 127
in the west 127
? we & 127
for a while 127
a very simple 127
, but as 127
a two - 127
same time . 127
and as we 127
can make a 127
what i did 127
; i was 127
go to a 127
and we know 127
the earth . 127
. all the 127
, many of 127
; re at 127
the universe . 127
that we should 127
. i did 127
be part of 127
of the future 127
; t been 127
a set of 127
had no idea 127
three - dimensional 127
and i didn 127
and over again 127
thousands of years 127
but let & 126
i won & 126
the whole thing 126
have to say 126
more importantly , 126
; m in 126
in real time 126
. so one 126
it . now 126
of course . 126
quot ; can 126
they wanted to 126
a place where 126
the problem . 126
. i will 126
- there & 126
it was very 126
but there is 126
thing . and 126
and when they 126
o & # 126
millions of people 126
see that the 126
the process of 126
of people . 126
out . and 126
. no one 126
so i thought 126
we are going 126
hundreds of thousands 126
i was so 126
look at what 125
a result , 125
now this is 125
most of you 125
; and you 125
but we have 125
in it , 125
i think is 125
but i want 125
first time in 125
. it could 125
but here & 125
it on the 125
; s exactly 125
to see how 125
, then , 125
this is that 125
the way i 125
to know what 125
, like this 124
for you , 124
do the same 124
what can we 124
now - - 124
know what i 124
the things we 124
a three - 124
come back to 124
that . & 124
tell you what 124
year . and 124
we are , 124
and it will 124
so forth . 124
<NUM> years later 124
, do you 123
people who were 123
if we were 123
coming out of 123
and you get 123
; let & 123
our lives . 123
, for a 123
it , the 123
go , & 123
this . we 123
a while , 123
this is why 123
the ground , 123
? do you 123
do is to 123
to the other 123
and , of 123
got to be 123
change the world 123
up and down 123
, about <NUM> 123
so in the 123
, if it 122
the truth is 122
say & quot 122
that you could 122
the water . 122
. we see 122
the last few 122
: yeah . 122
by the end 122
you get to 122
a year , 122
can do . 122
a good thing 122
and now we 122
like this one 122
, they would 122
are a lot 122
, it could 122
how many people 122
; s made 122
in particular , 122
that don & 122
; m very 122
not just a 122
we do that 122
of it is 122
back and forth 122
as part of 122
s actually a 122
going on , 122
ll show you 121
you , but 121
. unfortunately , 121
, however , 121
along the way 121
well , if 121
how to make 121
he had a 121
is , what 121
year , and 121
you see that 121
that . we 121
in many ways 121
back into the 121
you can take 121
in the face 121
that he & 121
, i guess 121
going to change 121
change the way 121
need to know 121
in your life 121
each of these 121
i was doing 121
know what ? 121
out of this 121
more or less 121
and i am 121
and i wanted 121
this way , 121
new york times 121
you might be 121
i hope you 121
. i also 121
percent of all 120
one thing that 120
we do . 120
i was very 120
same thing . 120
part of our 120
can do this 120
let me give 120
but when you 120
where i & 120
of millions of 120
that we know 120
, i did 120
s something that 120
is a lot 120
<NUM> . so 120
if i could 120
think i & 120
has to do 120
have to get 120
a <NUM> percent 120
the same as 120
for them to 120
each one of 120
of years ago 120
how we can 120
in africa , 120
t do that 119
this is all 119
seem to be 119
but in fact 119
. this one 119
quot ; <NUM> 119
and the answer 119
going to try 119
you and i 119
again and again 119
together . and 119
the lives of 119
do . i 119
they are . 119
. we just 119
to become a 119
s why i 119
, because , 119
he doesn & 119
the way it 119
what was going 119
the best way 119
to the point 119
and so that 119
; s as 119
in the city 119
. d . 119
? what is 119
there . i 119
; re now 119
. because i 119
s got a 119
everybody & # 119
. n . 119
but you know 118
(laughter) this is 118
the importance of 118
; i have 118
s a really 118
in the water 118
and he says 118
. in my 118
on the surface 118
think about this 118
to all of 118
one of us 118
, i decided 118
; s most 118
the heart of 118
. the idea 118
to it , 118
climate change , 118
the universe , 118
. what are 118
and so you 118
of years , 118
; m sorry 118
the first place 118
. we think 118
these things , 118
we could do 118
u . n 118
; m saying 117
. you need 117
other people . 117
that they had 117
they can be 117
, in order 117
because we have 117
what i mean 117
me give you 117
to see that 117
, and more 117
<NUM> : <NUM> 117
. if the 117
over time , 117
them . we 117
; t come 117
of the country 117
of the reasons 117
going to start 117
you . so 117
, not the 117
; re making 117
are trying to 117
we have an 117
what it was 117
so you have 117
and i remember 117
ve been working 117
and in this 117
; d never 117
this time , 117
; s two 117
<NUM> dollars . 117
, then the 116
over the years 116
- and the 116
it . that 116
know what it 116
i got to 116
there in the 116
would be the 116
because i think 116
i went back 116
the use of 116
see in the 116
of the internet 116
- it was 116
you an example 116
will be a 116
climate change . 116
. then we 116
other people , 116
? so i 116
the very first 116
you , i 116
; ve also 116
go out and 116
then we & 116
so many of 116
when he was 116
ca : so 116
, that would 115
two , three 115
s about <NUM> 115
; t give 115
you get the 115
this one . 115
to realize that 115
and , in 115
them in the 115
and lots of 115
going to work 115
to use the 115
that we see 115
what we want 115
in this way 115
want to share 115
; s talk 115
the world - 115
so when you 115
to see . 115
and i realized 115
the way you 115
again . and 115
i told you 115
they had to 115
ll give you 115
something that is 115
i did not 115
have to make 115
to make this 115
to understand that 115
. but for 115
- which is 115
know - - 115
they weren & 115
in the lab 115
we are in 115
is this : 115
here . so 115
so what & 115
at the age 115
think we can 114
the level of 114
to get out 114
and i asked 114
, ok , 114
, the people 114
i hope that 114
; t happen 114
what we found 114
look at a 114
. i do 114
